site_name,butterfly_code,genus_sp,forest_type
lo21,3092,Morpho_helenor,logged
lo21,3093,Catoblepia_berecynthia,logged
lo21,3094,Morpho_helenor,logged
lo21,3095,Archaeoprepona_demophon,logged
lo21,3096,Adelpha _malea,logged
lo21,3097,Memphis_leonida,logged
lo21,3098,Pyrrhogyra_amphiro,logged
lo21,3099,Chloreuptychia_herseis,logged
lo21,3100,Temenis_laothoe,logged
lo21,3102,Adelpha _malea,logged
lo21,3103,Adelpha _malea,logged
lo21,3104,Temenis_laothoe,logged
lo21,3105,Catoblepia_berecynthia,logged
lo21,3106,Chloreuptychia_herseis,logged
lo21,3107,Nessaea_obrinus,logged
lo21,3109,Catoblepia_berecynthia,logged
lo21,3110,Temenis_laothoe,logged
lo21,3111,Nessaea_obrinus,logged
lo21,3112,Catonephele_orites,logged
lo21,3113,Archaeoprepona_demophon,logged
lo21,3114,Nessaea_obrinus,logged
lo21,3115,Catonephele_orites,logged
lo21,3116,Catonephele_orites,logged
lo21,3117,Zaretis_isidora,logged
lo21,3118,Prepona_amydon,logged
lo21,3119,Taygetis_thamyra,logged
lo21,3120,Catoblepia_soranus,logged
lo21,3121,Prepona_laertes,logged
lo21,3126,Prepona_pheridamas,logged
lo21,3127,Memphis_phantes,logged
lo21,3128,Memphis_mora,logged
lo21,3129,Colobura_dirce,logged
lo21,3130,Memphis_leonida,logged
lo21,3131,Memphis_pseudiphis,logged
lo25,3132,Catoblepia_berecynthia,logged
lo25,3133,Morpho_helenor,logged
lo25,3134,Chloreuptychia_arnaca,logged
lo25,3135,Caligo_eurilochus,logged
lo25,3136,Morpho_helenor,logged
lo25,3137,Morpho_helenor,logged
lo25,3138,Caligo_idomeneus,logged
lo25,3139,Catoblepia_berecynthia,logged
lo25,3140,Catoblepia_berecynthia,logged
lo25,3141,Catoblepia_berecynthia,logged
lo25,3142,Catoblepia_berecynthia,logged
lo25,3143,Nessaea_obrinus,logged
lo25,3144,Archaeoprepona_demophon,logged
lo25,3147,Archaeoprepona_demophon,logged
lo25,3148,Archaeoprepona_demophon,logged
lo25,3149,Morpho_helenor,logged
lo25,3150,Catonephele_orites,logged
lo25,3151,Archaeoprepona_demophon,logged
lo25,3152,Nessaea_obrinus,logged
lo25,3153,Colobura_dirce,logged
lo25,3154,Zaretis_isidora,logged
lo25,3155,Colobura_dirce,logged
lo25,3156,Heliconius _wallacei,logged
lo25,3157,Memphis_leonida,logged
lo25,3158,Temenis_laothoe,logged
lo25,3159,Memphis_glauce,logged
lo25,3160,Heliconius _wallacei,logged
lo25,3161,Memphis_leonida,logged
lo25,3162,Archaeoprepona_demophon,logged
lo25,3163,Archaeoprepona_demophon,logged
lo25,3165,Zaretis_isidora,logged
lo25,3166,Taygetis_thamyra,logged
lo25,3167,Zaretis_isidora,logged
lo25,3168,Opsiphanes_quiteria,logged
lo25,3169,Archaeoprepona_demophon,logged
lo25,3170,Adelpha _malea,logged
lo25,3171,Prepona_laertes,logged
lo25,3172,Catonephele_orites,logged
lo25,3173,Morpho_helenor,logged
lo25,3174,Temenis_laothoe,logged
lo25,3175,Catonephele_orites,logged
lo25,3176,Adelpha _malea,logged
lo25,3177,Temenis_laothoe,logged
lo25,3178,Nessaea_obrinus,logged
lo25,3179,Morpho_helenor,logged
lo25,3180,Heliconius _wallacei,logged
lo25,3181,Temenis_laothoe,logged
lo09,3182,Morpho_helenor,logged
lo09,3183,Catoblepia_berecynthia,logged
lo09,3184,Memphis_leonida,logged
lo09,3185,Nessaea_obrinus,logged
lo09,3186,Zaretis_isidora,logged
lo09,3187,Zaretis_isidora,logged
lo09,3188,Euptychoides_castrensis,logged
lo09,3189,Temenis_laothoe,logged
lo09,3190,Prepona_pheridamas,logged
lo09,3191,Erichthodes_antonina,logged
lo09,3192,Cissia_proba,logged
lo09,3193,Catoblepia_berecynthia,logged
lo09,3194,Euselasia_eumedia,logged
lo09,3195,Catoblepia_soranus,logged
lo09,3196,Archaeoprepona_demophon,logged
lo09,3197,Morpho_helenor,logged
lo09,3198,Nessaea_obrinus,logged
lo09,3199,Archaeoprepona_demophon,logged
lo09,3200,Catoblepia_berecynthia,logged
lo09,3201,Temenis_laothoe,logged
lo09,3202,Temenis_laothoe,logged
lo09,3203,Pyrrhogyra_edocla,logged
lo09,3204,Catoblepia_berecynthia,logged
lo09,3205,Prepona_laertes,logged
lo09,3206,Catonephele_orites,logged
lo09,3207,Morpho_helenor,logged
lo09,3208,Prepona_claudina,logged
lo09,3209,Morpho_helenor,logged
lo09,3210,Memphis_glauce,logged
lo09,3211,Memphis_leonida,logged
lo09,3212,Memphis_leonida,logged
lo09,3213,Prepona_pheridamas,logged
lo09,3214,Catonephele_orites,logged
lo09,3215,Prepona_pheridamas,logged
lo09,3216,Prepona_pheridamas,logged
lo09,3217,Memphis_glauce,logged
lo09,3218,Prepona_pheridamas,logged
lo09,3219,Morpho_helenor,logged
lo09,3220,Morpho_helenor,logged
lo09,3221,Colobura_dirce,logged
lo16,3222,Morpho_helenor,logged
lo16,3223,Archaeoprepona_demophon,logged
lo16,3224,Archaeoprepona_demophon,logged
lo16,3225,Archaeoprepona_demophon,logged
lo16,3226,Archaeoprepona_demophon,logged
lo16,3227,Morpho_helenor,logged
lo16,3228,Morpho_menelaus,logged
lo16,3229,Archaeoprepona_demophon,logged
lo16,3230,Archaeoprepona_demophon,logged
lo16,3231,Taygetis_cleopatra,logged
lo16,3232,Catonephele_orites,logged
lo16,3235,Taygetis_echo,logged
lo16,3236,Catoblepia_berecynthia,logged
lo16,3237,Taygetis_sosis,logged
lo16,3238,Prepona_pheridamas,logged
lo16,3239,Morpho_helenor,logged
lo16,3240,Morpho_helenor,logged
lo16,3241,Colobura_dirce,logged
lo16,3242,Morpho_helenor,logged
lo16,3243,Prepona_pylene,logged
lo16,3244,Memphis_mora,logged
lo16,3245,Taygetis_zippora,logged
lo03,3246,Nessaea_obrinus,logged
lo03,3247,Catonephele_orites,logged
lo03,3248,Catoblepia_berecynthia,logged
lo03,3249,Morpho_helenor,logged
lo03,3250,Taygetis_zippora,logged
lo03,3251,Archaeoprepona_demophon,logged
lo03,3252,Memphis_leonida,logged
lo03,3253,Taygetis_zippora,logged
lo03,3254,Zaretis_itys,logged
lo03,3255,Catonephele_orites,logged
lo03,3256,Morpho_menelaus,logged
lo03,3257,Morpho_menelaus,logged
lo03,3258,Archaeoprepona_demophon,logged
lo03,3259,Colobura_dirce,logged
lo03,3260,Prepona_pheridamas,logged
lo03,3261,Colobura_dirce,logged
lo03,3262,Prepona_pheridamas,logged
lo03,3263,Colobura_dirce,logged
lo03,3264,Archaeoprepona_demophon,logged
lo03,3265,Archaeoprepona_demophon,logged
lo03,3266,Memphis_mora,logged
lo03,3267,Catonephele_orites,logged
lo03,3268,Nessaea_obrinus,logged
lo03,3269,Bia_actorion,logged
lo03,3270,Taygetis_echo,logged
lo05,3271,Morpho_helenor,logged
lo05,3272,Colobura_dirce,logged
lo05,3273,Opsiphanes_cassina,logged
lo05,3274,Catoblepia_berecynthia,logged
lo05,3275,Taygetis_tripunctata,logged
lo05,3276,Adelpha _malea,logged
lo05,3280,Adelpha _malea,logged
lo05,3281,Catonephele_orites,logged
lo05,3282,Nessaea_obrinus,logged
lo05,3283,Nessaea_obrinus,logged
lo05,3284,Archaeoprepona_demophon,logged
lo05,3285,Temenis_laothoe,logged
lo05,3286,Temenis_laothoe,logged
lo05,3287,Paraeuptychia_ocirrhoe,logged
lo05,3288,Chloreuptychia_herseis,logged
lo05,3289,Catoblepia_berecynthia,logged
lo05,3290,Catoblepia_berecynthia,logged
lo05,3291,Archaeoprepona_licomedes,logged
lo05,3292,Morpho_helenor,logged
lo05,3293,Morpho_helenor,logged
lo05,3294,Morpho_helenor,logged
lo05,3295,Nessaea_obrinus,logged
lo05,3296,Archaeoprepona_demophoon ,logged
lo05,3297,Catoblepia_soranus,logged
lo05,3298,Nessaea_obrinus,logged
lo05,3299,Nessaea_obrinus,logged
lo05,3300,Morpho_helenor,logged
lo05,3301,Nessaea_obrinus,logged
lo05,3302,Temenis_laothoe,logged
lo05,3303,Zaretis_itys,logged
lo05,3304,Nessaea_obrinus,logged
lo05,3305,Memphis_leonida,logged
lo05,3306,Catoblepia_berecynthia,logged
lo05,3307,Archaeoprepona_amphimachus,logged
lo05,3308,Archaeoprepona_licomedes,logged
lo13,3309,Catonephele_orites,logged
lo13,3310,Zaretis_isidora,logged
lo13,3311,Archaeoprepona_demophon,logged
lo13,3312,Catonephele_orites,logged
lo13,3313,Temenis_laothoe,logged
lo13,3314,Memphis_mora,logged
lo13,3315,Prepona_laertes,logged
lo13,3316,Catonephele_orites,logged
lo13,3317,Archaeoprepona_demophon,logged
lo13,3318,Taygetis_tripunctata,logged
lo13,3319,Morpho_helenor,logged
lo13,3320,Adelpha _malea,logged
lo13,3321,Adelpha _malea,logged
lo13,3322,Prepona_laertes,logged
lo13,3323,Dryas_iulia,logged
lo13,3324,Taygetis_virgilia,logged
lo13,3325,Zaretis_isidora,logged
lo13,3326,Fountainea_ryphea,logged
lo13,3327,Memphis_phantes,logged
lo13,3328,Nessaea_obrinus,logged
lo13,3329,Nessaea_obrinus,logged
lo13,3330,Morpho_helenor,logged
lo13,3331,Archaeoprepona_demophon,logged
lo13,3332,Nessaea_obrinus,logged
lo13,3333,Prepona_pheridamas,logged
lo13,3334,Memphis_phantes,logged
lo13,3335,Pyrrhogyra_amphiro,logged
lo13,3336,Fountainea_ryphea,logged
lo13,3337,Zaretis_isidora,logged
lo13,3338,Archaeoprepona_demophon,logged
lo13,3339,Nessaea_obrinus,logged
lo13,3340,Morpho_helenor,logged
lo13,3341,Archaeoprepona_demophoon ,logged
lo13,3342,Colobura_dirce,logged
lo13,3343,Zaretis_itys,logged
lo13,3344,Prepona_pheridamas,logged
lo13,3345,Nessaea_obrinus,logged
lo13,3346,Catoblepia_berecynthia,logged
lo13,3347,Taygetis_virgilia,logged
lo13,3348,Archaeoprepona_demophon,logged
lo13,3349,Archaeoprepona_demophon,logged
lo13,3350,Caligo_idomeneus,logged
lo13,3351,Taygetis_virgilia,logged
lo13,3352,Catonephele_orites,logged
lo13,3353,Archaeoprepona_demophon,logged
lo13,3354,Oleria_aegle,logged
lo13,3355,Catoblepia_soranus,logged
lo20,3356,Catoblepia_berecynthia,logged
lo20,3357,Catoblepia_berecynthia,logged
lo20,3358,Prepona_pheridamas,logged
lo20,3359,Catoblepia_soranus,logged
lo20,3360,Catonephele_orites,logged
lo20,3361,Catonephele_orites,logged
lo20,3362,Nessaea_obrinus,logged
lo20,3363,Morpho_helenor,logged
lo20,3364,Caligo_euphorbus,logged
lo20,3365,Archaeoprepona_demophon,logged
lo20,3366,Catoblepia_soranus,logged
lo20,3367,Colobura_dirce,logged
lo20,3368,Memphis_moruus,logged
lo20,3369,Catonephele_numillia,logged
lo20,3370,Catoblepia_soranus,logged
lo20,3371,Catoblepia_berecynthia,logged
lo20,3372,Prepona_pheridamas,logged
lo20,3373,Catoblepia_berecynthia,logged
lo20,3374,Taygetis_cleopatra,logged
lo20,3375,Morpho_helenor,logged
lo20,3376,Caligo_idomeneus,logged
lo20,3377,Catonephele_orites,logged
lo20,3378,Memphis_pseudiphis,logged
lo20,3379,Taygetis_virgilia,logged
lo20,3380,Nessaea_obrinus,logged
lo20,3381,Nessaea_obrinus,logged
lo20,3382,Memphis_moruus,logged
lo20,3383,Morpho_menelaus,logged
lo20,3387,Memphis_leonida,logged
lo20,3388,Temenis_laothoe,logged
lo20,3389,Opsiphanes_quiteria,logged
lo20,3390,Catoblepia_berecynthia,logged
lo20,3391,Morpho_helenor,logged
lo20,3392,Archaeoprepona_demophon,logged
lo20,3393,Memphis_leonida,logged
lo20,3394,Colobura_dirce,logged
lo20,3395,Catonephele_orites,logged
lo20,3396,Nessaea_obrinus,logged
lo20,3397,Temenis_laothoe,logged
lo20,3398,Catoblepia_soranus,logged
lo07,3399,Caligo_brasiliensis,logged
lo07,3400,Morpho_helenor,logged
lo07,3401,Memphis_mora,logged
lo07,3402,Colobura_dirce,logged
lo07,3403,Memphis_moruus,logged
lo07,3404,Catoblepia_berecynthia,logged
lo07,3405,Archaeoprepona_demophoon ,logged
lo07,3406,Zaretis_isidora,logged
lo07,3407,Morpho_helenor,logged
lo07,3408,Zaretis_isidora,logged
lo07,3409,Memphis_glauce,logged
lo07,3410,Archaeoprepona_demophon,logged
lo07,3411,Taygetis_sosis,logged
lo07,3412,Caligo_idomeneus,logged
lo07,3413,Temenis_laothoe,logged
lo07,3414,Archaeoprepona_demophon,logged
lo07,3415,Memphis_polycarmes,logged
lo07,3416,Temenis_laothoe,logged
lo07,3417,Temenis_laothoe,logged
lo07,3418,Adelpha _malea,logged
lo07,3419,Heliconius _wallacei,logged
lo07,3420,Morpho_helenor,logged
lo07,3421,Zaretis_isidora,logged
lo07,3422,Morpho_helenor,logged
lo07,3423,Temenis_laothoe,logged
lo07,3424,Heliconius _numata,logged
lo07,3425,Memphis_polycarmes,logged
lo07,3426,Colobura_dirce,logged
lo07,3427,Zaretis_isidora,logged
lo07,3428,Adelpha _malea,logged
lo07,3429,Temenis_laothoe,logged
lo07,3430,Temenis_laothoe,logged
lo07,3431,Zaretis_isidora,logged
lo07,3432,Memphis_moruus,logged
lo07,3433,Temenis_laothoe,logged
lo07,3434,Caligo_idomeneus,logged
lo07,3435,Catoblepia_soranus,logged
lo07,3436,Memphis_mora,logged
lo07,3437,Colobura_dirce,logged
lo07,3438,Archaeoprepona_demophon,logged
lo07,3439,Catoblepia_soranus,logged
lo07,3440,Catonephele_orites,logged
lo07,3441,Catonephele_orites,logged
lo07,3442,Zaretis_isidora,logged
lo07,3443,Taygetis_tripunctata,logged
lo07,3444,Archaeoprepona_demophon,logged
lo07,3445,Morpho_helenor,logged
lo07,3446,Archaeoprepona_demophon,logged
lo07,3447,Morpho_helenor,logged
lo07,3448,Morpho_menelaus,logged
lo07,3449,Archaeoprepona_demophon,logged
lo07,3450,Hamadryas_arinome,logged
lo07,3451,Taygetis_laches,logged
lo07,3452,Adelpha _mesentina,logged
lo07,3453,Zaretis_isidora,logged
lo07,3454,Archaeoprepona_demophon,logged
lo07,3455,Temenis_laothoe,logged
lo07,3456,Caligo_idomeneus,logged
lo07,3457,Opsiphanes_invirae,logged
lo07,3458,Archaeoprepona_demophon,logged
lo07,3459,Archaeoprepona_demophon,logged
lo07,3460,Fountainea_ryphea,logged
lo07,3461,Archaeoprepona_demophon,logged
lo07,3462,Memphis_leonida,logged
lo07,3463,Zaretis_isidora,logged
lo07,3464,Morpho_helenor,logged
lo07,3465,Zaretis_isidora,logged
lo07,3466,Archaeoprepona_demophon,logged
lo07,3467,Morpho_helenor,logged
lo07,3468,Morpho_helenor,logged
lo07,3469,Colobura_dirce,logged
lo07,3470,Adelpha _malea,logged
lo07,3471,Zaretis_isidora,logged
lo07,3472,Adelpha _mesentina,logged
lo07,3473,Zaretis_itys,logged
lo07,3474,Adelpha _capucinus,logged
lo07,3475,Memphis_mora,logged
lo07,3476,Adelpha _malea,logged
lo07,3477,Colobura_dirce,logged
lo07,3478,Zaretis_itys,logged
lo07,3479,Nessaea_obrinus,logged
lo07,3480,Adelpha _malea,logged
lo07,3481,Archaeoprepona_demophon,logged
lo07,3482,Zaretis_itys,logged
lo07,3483,Heliconius _wallacei,logged
lo07,3484,Colobura_dirce,logged
lo07,3485,Colobura_dirce,logged
lo07,3486,Temenis_laothoe,logged
lo07,3487,Temenis_laothoe,logged
lo07,3488,Paraeuptychia_ocirrhoe,logged
lo07,3489,Colobura_dirce,logged
lo07,3490,Catonephele_orites,logged
lo07,3491,Colobura_dirce,logged
lo07,3492,Temenis_laothoe,logged
lo07,3493,Zaretis_isidora,logged
lo18,3494,Morpho_menelaus,logged
lo18,3495,Zaretis_isidora,logged
lo18,3496,Morpho_helenor,logged
lo18,3497,Adelpha _mesentina,logged
lo18,3498,Prepona_laertes,logged
lo18,3499,Catonephele_orites,logged
lo18,3500,Bia_actorion,logged
lo18,3501,Nessaea_obrinus,logged
lo18,3502,Archaeoprepona_demophon,logged
lo18,3503,Nessaea_obrinus,logged
lo18,3504,Colobura_dirce,logged
lo18,3505,Colobura_dirce,logged
lo18,3506,Catonephele_orites,logged
lo18,3507,Caligo_idomeneus,logged
lo18,3508,Archaeoprepona_demophon,logged
lo18,3509,Archaeoprepona_demophoon ,logged
lo18,3510,Caligo_idomeneus,logged
lo18,3511,Morpho_helenor,logged
lo18,3512,Catonephele_orites,logged
lo18,3513,Colobura_dirce,logged
lo18,3514,Archaeoprepona_licomedes,logged
lo18,3515,Temenis_laothoe,logged
lo18,3516,Nessaea_obrinus,logged
lo18,3517,Adelpha _malea,logged
lo18,3518,Memphis_glauce,logged
lo18,3519,Colobura_dirce,logged
lo18,3520,Archaeoprepona_amphimachus,logged
lo18,3521,Morpho_helenor,logged
lo18,3522,Archaeoprepona_demophon,logged
lo18,3523,Morpho_helenor,logged
lo18,3524,Nessaea_obrinus,logged
lo18,3525,Heliconius _numata,logged
lo18,3526,Catoblepia_soranus,logged
lo18,3527,Nessaea_obrinus,logged
lo09,3528,Archaeoprepona_licomedes,logged
lo09,3529,Prepona_laertes,logged
lo09,3530,Colobura_dirce,logged
lo09,3531,Prepona_pheridamas,logged
lo09,3532,Memphis_,logged
lo09,3533,Catonephele_orites,logged
lo09,3534,Historis_odius,logged
lo09,3535,Catonephele_orites,logged
lo09,3536,Opsiphanes_quiteria,logged
lo09,3537,Morpho_helenor,logged
lo09,3538,Zaretis_itys,logged
lo09,3539,Catonephele_orites,logged
lo09,3540,Catonephele_orites,logged
lo09,3541,Catonephele_orites,logged
lo09,3542,Morpho_menelaus,logged
lo09,3543,Morpho_menelaus,logged
lo09,3544,Catonephele_orites,logged
lo09,3545,Morpho_helenor,logged
lo09,3546,Morpho_helenor,logged
lo09,3547,Morpho_helenor,logged
lo09,3548,Archaeoprepona_amphimachus,logged
lo09,3549,Prepona_pheridamas,logged
lo09,3550,Archaeoprepona_demophon,logged
lo09,3551,Taygetis_zippora,logged
lo09,3552,Prepona_laertes,logged
lo09,3553,Archaeoprepona_demophon,logged
lo09,3554,Archaeoprepona_demophoon ,logged
lo09,3555,Zaretis_isidora,logged
lo09,3556,Colobura_dirce,logged
lo09,3557,Catoblepia_soranus,logged
lo09,3558,Temenis_laothoe,logged
lo09,3559,Nessaea_obrinus,logged
lo09,3560,Archaeoprepona_demophon,logged
lo09,3561,Archaeoprepona_licomedes,logged
lo09,3562,Heliconius _numata,logged
lo09,3563,Euptychoides_castrensis,logged
lo16,3564,Morpho_helenor,logged
lo16,3565,Colobura_dirce,logged
lo16,3566,Morpho_helenor,logged
lo16,3567,Morpho_helenor,logged
lo16,3568,Morpho_helenor,logged
lo16,3569,Nessaea_obrinus,logged
lo16,3570,Archaeoprepona_demophon,logged
lo16,3571,Neruda_metharme,logged
lo16,3572,Morpho_helenor,logged
lo16,3573,Nessaea_obrinus,logged
lo16,3574,Archaeoprepona_demophon,logged
lo16,3575,Catoblepia_soranus,logged
lo16,3576,Archaeoprepona_demophon,logged
lo16,3577,Archaeoprepona_licomedes,logged
lo16,3578,Morpho_menelaus,logged
lo16,3579,Catonephele_orites,logged
lo16,3580,Memphis_glauce,logged
lo16,3581,Tigridia_acesta,logged
lo16,3582,Morpho_helenor,logged
lo16,3583,Opsiphanes_invirae,logged
lo16,3584,Taygetis_zippora,logged
lo16,3586,Archaeoprepona_demophon,logged
lo16,3587,Colobura_dirce,logged
lo16,3588,Archaeoprepona_demophon,logged
lo16,3589,Memphis_phantes,logged
lo16,3590,Memphis_leonida,logged
lo21,3591,Catoblepia_berecynthia,logged
lo21,3592,Morpho_helenor,logged
lo21,3593,Morpho_helenor,logged
lo21,3594,Morpho_menelaus,logged
lo21,3595,Nessaea_obrinus,logged
lo21,3596,Catonephele_orites,logged
lo21,3597,Catonephele_orites,logged
lo21,3598,Archaeoprepona_demophon,logged
lo21,3599,Archaeoprepona_demophon,logged
lo21,3600,Prepona_pheridamas,logged
lo21,3601,Taygetis_laches,logged
lo21,3602,Tigridia_acesta,logged
lo21,3603,Zaretis_isidora,logged
lo21,3604,Bia_actorion,logged
lo21,3605,Memphis_phantes,logged
lo21,3606,Bia_actorion,logged
lo21,3607,Tigridia_acesta,logged
lo21,3608,Opsiphanes_quiteria,logged
lo21,3609,Nessaea_obrinus,logged
lo21,3610,Hamadryas_feronia,logged
lo21,3611,Archaeoprepona_demophoon ,logged
lo21,3612,Archaeoprepona_demophon,logged
lo21,3613,Archaeoprepona_meander,logged
lo21,3614,Colobura_dirce,logged
lo21,3615,Memphis_leonida,logged
lo21,3616,Archaeoprepona_demophon,logged
lo21,3617,Catonephele_orites,logged
lo21,3618,Memphis_leonida,logged
lo21,3619,Adelpha _basiloides,logged
lo21,3620,Memphis_leonida,logged
lo21,3621,Memphis_phantes,logged
lo21,3622,Zaretis_itys,logged
lo21,3623,Zaretis_isidora,logged
lo21,3624,Archaeoprepona_demophoon ,logged
lo21,3625,Dryas_iulia,logged
lo21,3626,Memphis_leonida,logged
lo21,3627,Zaretis_isidora,logged
lo21,3628,Taygetis_virgilia,logged
lo21,3629,Catonephele_orites,logged
lo21,3630,Zaretis_isidora,logged
lo21,3631,Nessaea_obrinus,logged
lo21,3632,Fountainea_ryphea,logged
lo21,3633,Archaeoprepona_demophon,logged
lo21,3634,Memphis_polycarmes,logged
lo21,3635,Catonephele_orites,logged
lo21,3636,Prepona_laertes,logged
lo21,3637,Zaretis_isidora,logged
lo21,3638,Temenis_laothoe,logged
lo25,3639,Catoblepia_soranus,logged
lo25,3640,Morpho_helenor,logged
lo25,3641,Morpho_helenor,logged
lo25,3642,Morpho_menelaus,logged
lo25,3643,Catonephele_orites,logged
lo25,3644,Archaeoprepona_licomedes,logged
lo25,3645,Archaeoprepona_demophon,logged
lo25,3646,Catoblepia_berecynthia,logged
lo25,3647,Memphis_philumena,logged
lo25,3648,Morpho_helenor,logged
lo25,3649,Taygetis_zippora,logged
lo25,3650,Heliconius _numata,logged
lo25,3651,Archaeoprepona_demophon,logged
lo25,3652,Archaeoprepona_licomedes,logged
lo25,3654,Catoblepia_berecynthia,logged
lo25,3655,Morpho_helenor,logged
lo25,3656,Catonephele_orites,logged
lo25,3657,Prepona_pheridamas,logged
lo25,3658,Prepona_pheridamas,logged
lo25,3659,Archaeoprepona_demophon,logged
lo25,3660,Catonephele_numillia,logged
lo25,3661,Nessaea_obrinus,logged
lo25,3663,Temenis_laothoe,logged
lo25,3664,Archaeoprepona_demophoon ,logged
lo25,3665,Nessaea_obrinus,logged
lo25,3666,Heliconius _numata,logged
lo25,3667,Catonephele_numillia,logged
lo25,3668,Opsiphanes_invirae,logged
lo25,3669,Archaeoprepona_demophon,logged
lo25,3670,Morpho_helenor,logged
lo25,3671,Archaeoprepona_demophon,logged
lo25,3672,Prepona_laertes,logged
lo25,3673,Archaeoprepona_demophoon ,logged
lo25,3674,Catoblepia_soranus,logged
lo25,3675,Zaretis_isidora,logged
lo25,3676,Temenis_laothoe,logged
lo25,3677,Adelpha _mesentina,logged
lo25,3678,Archaeoprepona_demophon,logged
lo25,3679,Memphis_laertes,logged
lo25,3680,Temenis_laothoe,logged
lo25,3681,Archaeoprepona_demophon,logged
lo25,3682,Memphis_leonida,logged
lo25,3683,Nessaea_obrinus,logged
lo25,3684,Morpho_helenor,logged
lo25,3685,Heliconius _wallacei,logged
lo25,3686,Colobura_dirce,logged
lo25,3687,Adelpha _basiloides,logged
lo25,3688,Zaretis_isidora,logged
lo25,3689,Heliconius _wallacei,logged
lo25,3690,Memphis_glauce,logged
lo03,3691,Morpho_helenor,logged
lo03,3692,Morpho_helenor,logged
lo03,3693,Archaeoprepona_demophon,logged
lo03,3694,Archaeoprepona_demophon,logged
lo03,3695,Archaeoprepona_demophon,logged
lo03,3696,Nessaea_obrinus,logged
lo03,3697,Adelpha _mesentina,logged
lo03,3698,Adelpha _cocala,logged
lo03,3699,Taygetis_virgilia,logged
lo03,3700,Archaeoprepona_demophon,logged
lo03,3701,Catonephele_orites,logged
lo03,3702,Hypna_clytemnestra,logged
lo03,3703,Morpho_helenor,logged
lo03,3704,Catonephele_orites,logged
lo03,3705,Nessaea_obrinus,logged
lo03,3706,Prepona_laertes,logged
lo03,3707,Memphis_,logged
lo03,3708,Catonephele_orites,logged
lo03,3709,Prepona_laertes,logged
lo03,3710,Catonephele_orites,logged
lo03,3711,Archaeoprepona_demophon,logged
lo03,3712,Catoblepia_soranus,logged
lo03,3713,Archaeoprepona_demophon,logged
lo03,3714,Euptychoides_castrensis,logged
lo03,3715,Taygetis_laches,logged
lo03,3716,Nessaea_obrinus,logged
lo03,3717,Taygetis_sosis,logged
lo03,3718,Nessaea_obrinus,logged
lo03,3719,Temenis_laothoe,logged
lo03,3720,Temenis_laothoe,logged
lo03,3721,Morpho_helenor,logged
lo03,3722,Archaeoprepona_licomedes,logged
lo05,3723,Prepona_pheridamas,logged
lo05,3724,Archaeoprepona_licomedes,logged
lo05,3725,Morpho_helenor,logged
lo05,3726,Archaeoprepona_demophon,logged
lo05,3727,Nessaea_obrinus,logged
lo05,3728,Morpho_helenor,logged
lo05,3729,Morpho_helenor,logged
lo05,3731,Colobura_dirce,logged
lo05,3732,Catonephele_orites,logged
lo05,3733,Archaeoprepona_demophon,logged
lo05,3734,Catonephele_numillia,logged
lo05,3735,Archaeoprepona_demophon,logged
lo05,3736,Morpho_helenor,logged
lo05,3737,Colobura_dirce,logged
lo05,3738,Paraeuptychia_ocirrhoe,logged
lo05,3739,Memphis_leonida,logged
lo05,3740,Heliconius _numata,logged
lo05,3741,Morpho_menelaus,logged
lo05,3742,Nessaea_obrinus,logged
lo05,3743,Catonephele_orites,logged
lo05,3744,Adelpha _cocala,logged
lo05,3745,Nessaea_obrinus,logged
lo13,3746,Nessaea_obrinus,logged
lo13,3747,Archaeoprepona_demophon,logged
lo13,3748,Memphis_leonida,logged
lo13,3749,Archaeoprepona_demophon,logged
lo13,3750,Prepona_laertes,logged
lo13,3751,Memphis_leonida,logged
lo13,3752,Memphis_leonida,logged
lo13,3753,Temenis_laothoe,logged
lo13,3754,Catonephele_orites,logged
lo13,3755,Temenis_laothoe,logged
lo13,3756,Zaretis_isidora,logged
lo13,3757,Memphis_pseudiphis,logged
lo13,3758,Temenis_laothoe,logged
lo13,3759,Hamadryas_feronia,logged
lo13,3760,Fountainea_ryphea,logged
lo13,3761,Temenis_laothoe,logged
lo13,3762,Memphis_leonida,logged
lo13,3763,Prepona_pheridamas,logged
lo13,3764,Catonephele_orites,logged
lo13,3765,Memphis_leonida,logged
lo13,3766,Catonephele_orites,logged
lo13,3767,Zaretis_itys,logged
lo13,3768,Memphis_leonida,logged
lo13,3769,Prepona_pheridamas,logged
lo13,3770,Catonephele_orites,logged
lo13,3771,Morpho_helenor,logged
lo13,3772,Archaeoprepona_demophon,logged
lo13,3773,Nessaea_obrinus,logged
lo13,3774,Morpho_helenor,logged
lo13,3775,Nessaea_obrinus,logged
lo13,3776,Archaeoprepona_demophon,logged
lo13,3777,Zaretis_isidora,logged
lo13,3778,Morpho_helenor,logged
lo13,3779,Memphis_leonida,logged
lo20,3780,Catoblepia_berecynthia,logged
lo20,3781,Morpho_helenor,logged
lo20,3782,Archaeoprepona_demophon,logged
lo20,3783,Morpho_helenor,logged
lo20,3784,Archaeoprepona_demophon,logged
lo20,3785,Archaeoprepona_demophon,logged
lo20,3786,Catoblepia_berecynthia,logged
lo20,3787,Nessaea_obrinus,logged
lo20,3788,Catoblepia_soranus,logged
lo20,3789,Nessaea_obrinus,logged
lo20,3790,Nessaea_obrinus,logged
lo20,3791,Colobura_dirce,logged
lo20,3792,Morpho_helenor,logged
